id.outcome,outcome,exposure,method,nsnp,b,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95,fdr,gene
ieu-b-85,Prostate cancer || id:ieu-b-85,C1orf43_Esophagus_Mucosa,Wald ratio,1,0.368066811,0.065469585,1.89E-08,0.239746425,0.496387197,1.444938573,1.270926834,1.642775512,2.31E-07,C1orf43
ieu-b-85,Prostate cancer || id:ieu-b-85,GRHL1_Lung,Wald ratio,1,-0.119655954,0.038008362,0.001643084,-0.194152343,-0.045159565,0.887225631,0.823532435,0.955844951,0.004840437,GRHL1
ieu-b-85,Prostate cancer || id:ieu-b-85,ZNF23_Thyroid,Wald ratio,1,0.064148678,0.019702808,0.001130678,0.025531174,0.102766183,1.066250915,1.025859886,1.108232255,0.003395149,ZNF23
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Breast_Mammary_Tissue,Wald ratio,1,0.035409135,0.01418922,0.012578135,0.007598264,0.063220007,1.036043504,1.007627204,1.065261178,0.030346629,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,PRRG2_Liver,Wald ratio,1,0.069186581,0.016188978,1.92E-05,0.037456183,0.100916978,1.071636137,1.038166507,1.1061848,7.73E-05,PRRG2
ieu-b-85,Prostate cancer || id:ieu-b-85,C1orf43_Skin_Not_Sun_Exposed_Suprapubic,Wald ratio,1,0.165332634,0.053142632,0.001863848,0.061173074,0.269492193,1.17978549,1.063082891,1.30929941,0.005403176,C1orf43
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Liver,Wald ratio,1,0.041912745,0.014764717,0.004529635,0.0129739,0.070851591,1.042803485,1.013058426,1.073421908,0.012312474,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,PNPO_Muscle_Skeletal,Wald ratio,1,0.131671738,0.052767326,0.012584107,0.02824778,0.235095696,1.140733798,1.028650531,1.265029822,0.030346629,PNPO
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Whole_Blood,Wald ratio,1,0.029758908,0.010523112,0.00468461,0.009133608,0.050384207,1.030206129,1.009175447,1.051675079,0.012484657,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,CASP8_Breast_Mammary_Tissue,Wald ratio,1,0.071317072,0.013631701,1.68E-07,0.044598937,0.098035206,1.073921682,1.045608421,1.103001617,1.64E-06,CASP8
ieu-b-85,Prostate cancer || id:ieu-b-85,TOM1L2_Esophagus_Muscularis,Wald ratio,1,-0.174698469,0.044350695,8.18E-05,-0.261625832,-0.087771107,0.839710181,0.769799004,0.915970512,0.000300259,TOM1L2
ieu-b-85,Prostate cancer || id:ieu-b-85,ARFRP1_Pancreas,Wald ratio,1,0.315042141,0.03627264,3.77E-18,0.243947767,0.386136516,1.370317057,1.276277665,1.47128551,1.25E-16,ARFRP1
ieu-b-85,Prostate cancer || id:ieu-b-85,MPHOSPH6_Esophagus_Gastroesophageal_Junction,Wald ratio,1,0.076977148,0.017381937,9.49E-06,0.042908552,0.111045743,1.080017395,1.043842433,1.117446021,4.09E-05,MPHOSPH6
ieu-b-85,Prostate cancer || id:ieu-b-85,GGCX_Artery_Tibial,Wald ratio,1,-0.218684928,0.023233459,4.84E-21,-0.264222507,-0.173147349,0.803574862,0.767802679,0.841013683,2.51E-19,GGCX
ieu-b-85,Prostate cancer || id:ieu-b-85,ZNF23_Lung,Wald ratio,1,0.065079466,0.024647117,0.008279615,0.016771117,0.113387815,1.067243831,1.016912542,1.120066228,0.021590383,ZNF23
ieu-b-85,Prostate cancer || id:ieu-b-85,LMBR1L_Esophagus_Muscularis,Wald ratio,1,-0.248503509,0.064860979,0.000127455,-0.375631027,-0.12137599,0.779967124,0.686855718,0.885700882,0.000460019,LMBR1L
ieu-b-85,Prostate cancer || id:ieu-b-85,ZNF23_Colon_Transverse,Wald ratio,1,0.075678073,0.026014337,0.003624814,0.024689971,0.126666174,1.078615282,1.024997293,1.135038049,0.010002652,ZNF23
ieu-b-85,Prostate cancer || id:ieu-b-85,METTL10_Stomach,Wald ratio,1,0.064959725,0.020237453,0.00132792,0.025294318,0.104625132,1.067116045,1.025616933,1.110294319,0.003933241,METTL10
ieu-b-85,Prostate cancer || id:ieu-b-85,CASP8_Liver,Wald ratio,1,0.108943579,0.020921249,1.92E-07,0.06793793,0.149949228,1.115099433,1.070298873,1.161775255,1.64E-06,CASP8
ieu-b-85,Prostate cancer || id:ieu-b-85,SEC61A2_Artery_Tibial,Wald ratio,1,-0.115726322,0.026554765,1.31E-05,-0.167773662,-0.063678982,0.89071896,0.845545192,0.938306164,5.42E-05,SEC61A2
ieu-b-85,Prostate cancer || id:ieu-b-85,BRI3_Artery_Aorta,Wald ratio,1,-0.166936256,0.021548961,9.42E-15,-0.20917222,-0.124700292,0.846253553,0.811255509,0.882761433,2.39E-13,BRI3
ieu-b-85,Prostate cancer || id:ieu-b-85,WDPCP_Heart_Atrial_Appendage,Wald ratio,1,0.325103612,0.037421999,3.71E-18,0.251756495,0.398450729,1.384174056,1.286282783,1.489515247,1.25E-16,WDPCP
ieu-b-85,Prostate cancer || id:ieu-b-85,CASP8_Heart_Left_Ventricle,Wald ratio,1,0.119622228,0.022864855,1.68E-07,0.074807113,0.164437343,1.127070995,1.077676261,1.178729712,1.64E-06,CASP8
ieu-b-85,Prostate cancer || id:ieu-b-85,PNPO_Esophagus_Muscularis,Wald ratio,1,0.150320582,0.048572977,0.001969876,0.055117547,0.245523617,1.162206765,1.056664815,1.278290472,0.00568033,PNPO
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Esophagus_Muscularis,Wald ratio,1,0.021252512,0.008547206,0.012901147,0.004499988,0.038005036,1.021479955,1.004510129,1.038736464,0.030770788,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Uterus,Wald ratio,1,0.021322979,0.008831533,0.015760525,0.004013176,0.038632783,1.021551939,1.004021239,1.039388733,0.034495929,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,PNPO_Brain_Cortex,Wald ratio,1,0.057850779,0.022711787,0.010860057,0.013335676,0.102365883,1.059556876,1.013424993,1.107788718,0.027275259,PNPO
ieu-b-85,Prostate cancer || id:ieu-b-85,RNF181_Esophagus_Mucosa,Wald ratio,1,0.631999198,0.061658458,1.18E-24,0.51114862,0.752849777,1.88136805,1.667205081,2.123041599,4.57E-22,RNF181
ieu-b-85,Prostate cancer || id:ieu-b-85,MPHOSPH6_Artery_Aorta,Wald ratio,1,0.154546204,0.034064709,5.71E-06,0.087779375,0.221313033,1.167128203,1.091747229,1.247713945,3.02E-05,MPHOSPH6
ieu-b-85,Prostate cancer || id:ieu-b-85,MPHOSPH6_Brain_Cerebellum,Wald ratio,1,0.044655131,0.015585516,0.004167873,0.014107519,0.075202743,1.04566718,1.0142075,1.078102707,0.011414528,MPHOSPH6
ieu-b-85,Prostate cancer || id:ieu-b-85,SEC61A2_Esophagus_Gastroesophageal_Junction,Wald ratio,1,-0.076991075,0.025346856,0.002385494,-0.126670912,-0.027311237,0.925898117,0.881023559,0.973058342,0.006789004,SEC61A2
ieu-b-85,Prostate cancer || id:ieu-b-85,PFKM_Skin_Sun_Exposed_Lower_leg,Wald ratio,1,-0.091207337,0.021032727,1.45E-05,-0.132431481,-0.049983193,0.912828428,0.875962952,0.951245411,5.91E-05,PFKM
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Brain_Caudate_basal_ganglia,Wald ratio,1,0.023022077,0.009535263,0.015760525,0.004332961,0.041711193,1.023289131,1.004342362,1.042593327,0.034495929,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,NFE2L1_Testis,Wald ratio,1,-0.244298514,0.068375094,0.000353027,-0.378313699,-0.110283329,0.783253787,0.685015578,0.895580355,0.001183999,NFE2L1
ieu-b-85,Prostate cancer || id:ieu-b-85,WTAP_Thyroid,Wald ratio,1,-0.108114684,0.021249848,3.62E-07,-0.149764386,-0.066464982,0.897524659,0.860910795,0.935695681,2.84E-06,WTAP
ieu-b-85,Prostate cancer || id:ieu-b-85,NOL10_Esophagus_Mucosa,Wald ratio,1,-0.494232578,0.06600769,7.02E-14,-0.62360765,-0.364857506,0.610038885,0.536007219,0.694295577,1.53E-12,NOL10
ieu-b-85,Prostate cancer || id:ieu-b-85,B3GAT1_Liver,Wald ratio,1,-0.076094591,0.014755522,2.51E-07,-0.105015414,-0.047173769,0.926728542,0.900310645,0.953921621,2.14E-06,B3GAT1
ieu-b-85,Prostate cancer || id:ieu-b-85,NOL10_Brain_Frontal_Cortex_BA9,Wald ratio,1,-0.170237583,0.022494689,3.79E-14,-0.214327173,-0.126147993,0.8434644,0.807084286,0.881484384,8.44E-13,NOL10
ieu-b-85,Prostate cancer || id:ieu-b-85,PRKAR1B_Thyroid,Wald ratio,1,-0.107406198,0.023919153,7.11E-06,-0.154287738,-0.060524657,0.898160768,0.857025387,0.941270559,3.52E-05,PRKAR1B
ieu-b-85,Prostate cancer || id:ieu-b-85,NOL10_Brain_Amygdala,Wald ratio,1,-0.102880868,0.017316582,2.83E-09,-0.136821368,-0.068940368,0.902234452,0.872126002,0.933382338,3.67E-08,NOL10
ieu-b-85,Prostate cancer || id:ieu-b-85,CASP8_Brain_Cerebellar_Hemisphere,Wald ratio,1,-0.043118687,0.009093751,2.12E-06,-0.06094244,-0.025294934,0.957797705,0.940877395,0.975022303,1.31E-05,CASP8
ieu-b-85,Prostate cancer || id:ieu-b-85,PFKM_Brain_Cerebellum,Wald ratio,1,-0.043743997,0.018475725,0.017901604,-0.079956419,-0.007531575,0.957198972,0.923156578,0.992496716,0.03879274,PFKM
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Brain_Amygdala,Wald ratio,1,0.029661488,0.010474213,0.004627834,0.009132031,0.050190946,1.030105772,1.009173855,1.051471851,0.012384203,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,SEC61A2_Brain_Caudate_basal_ganglia,Wald ratio,1,-0.118404135,0.026567133,8.32E-06,-0.170475716,-0.066332555,0.888336972,0.843263567,0.935819601,3.91E-05,SEC61A2
ieu-b-85,Prostate cancer || id:ieu-b-85,GGCX_Brain_Hippocampus,Wald ratio,1,-0.203310548,0.020127235,5.45E-24,-0.242759928,-0.163861168,0.816024787,0.784459818,0.848859863,4.57E-22,GGCX
ieu-b-85,Prostate cancer || id:ieu-b-85,LMBR1L_Adipose_Visceral_Omentum,Wald ratio,1,-0.263470789,0.056747554,3.44E-06,-0.374695995,-0.152245582,0.768380068,0.68749825,0.858777355,1.95E-05,LMBR1L
ieu-b-85,Prostate cancer || id:ieu-b-85,UQCC1_Esophagus_Mucosa,Wald ratio,1,0.147595828,0.0298836,7.85E-07,0.089023972,0.206167683,1.159044348,1.09310686,1.228959263,5.59E-06,UQCC1
ieu-b-85,Prostate cancer || id:ieu-b-85,GGCX_Brain_Hypothalamus,Wald ratio,1,-0.170390903,0.018102619,4.84E-21,-0.205872037,-0.13490977,0.84333509,0.813937223,0.873794751,2.51E-19,GGCX
ieu-b-85,Prostate cancer || id:ieu-b-85,SLC39A13_Muscle_Skeletal,Wald ratio,1,-0.15991689,0.049609254,0.001266213,-0.257151028,-0.062682752,0.852214614,0.773251422,0.939241399,0.003791682,SLC39A13
ieu-b-85,Prostate cancer || id:ieu-b-85,METTL10_Artery_Coronary,Wald ratio,1,0.068934765,0.018428105,0.000183479,0.032815678,0.105053851,1.071366316,1.033360051,1.110770425,0.000649324,METTL10
ieu-b-85,Prostate cancer || id:ieu-b-85,ZNF23_Skin_Sun_Exposed_Lower_leg,Wald ratio,1,0.082975501,0.025485333,0.001130678,0.03302425,0.132926753,1.08651519,1.033575603,1.142166335,0.003395149,ZNF23
ieu-b-85,Prostate cancer || id:ieu-b-85,TSPO_Ovary,Wald ratio,1,-0.092845585,0.01734478,8.65E-08,-0.126841352,-0.058849817,0.911334214,0.88087341,0.942848359,9.34E-07,TSPO
ieu-b-85,Prostate cancer || id:ieu-b-85,CREB3L4_Thyroid,Wald ratio,1,0.162836271,0.044920351,0.000288961,0.074792384,0.250880158,1.17684399,1.077660388,1.28515606,0.00098736,CREB3L4
ieu-b-85,Prostate cancer || id:ieu-b-85,NSUN4_Brain_Cerebellum,Wald ratio,1,0.073572523,0.016643656,9.85E-06,0.040950958,0.106194088,1.076346594,1.041801012,1.112037688,4.17E-05,NSUN4
ieu-b-85,Prostate cancer || id:ieu-b-85,WTAP_Prostate,Wald ratio,1,-0.16819851,0.029629275,1.37E-08,-0.226271889,-0.110125131,0.84518604,0.79750124,0.895722045,1.70E-07,WTAP
ieu-b-85,Prostate cancer || id:ieu-b-85,UQCC1_Minor_Salivary_Gland,Wald ratio,1,0.119523936,0.024801217,1.44E-06,0.070913551,0.168134321,1.126960219,1.07348842,1.183095515,9.24E-06,UQCC1
ieu-b-85,Prostate cancer || id:ieu-b-85,NSUN4_Adrenal_Gland,Wald ratio,1,-0.118562656,0.026752599,9.34E-06,-0.17099775,-0.066127561,0.888196163,0.84282347,0.936011458,4.09E-05,NSUN4
ieu-b-85,Prostate cancer || id:ieu-b-85,GCAT_Adipose_Visceral_Omentum,Wald ratio,1,-0.075219245,0.030503657,0.013666602,-0.135006413,-0.015432077,0.927540105,0.873710309,0.984686387,0.032104732,GCAT
ieu-b-85,Prostate cancer || id:ieu-b-85,TOM1L2_Breast_Mammary_Tissue,Wald ratio,1,-0.183898884,0.046686404,8.18E-05,-0.275404236,-0.092393532,0.83201993,0.759265139,0.911746277,0.000300259,TOM1L2
ieu-b-85,Prostate cancer || id:ieu-b-85,ZNF23_Small_Intestine_Terminal_Ileum,Wald ratio,1,0.059383053,0.01823908,0.001130678,0.023634455,0.09513165,1.061181651,1.023915962,1.099803635,0.003395149,ZNF23
ieu-b-85,Prostate cancer || id:ieu-b-85,SUPT4H1_Lung,Wald ratio,1,0.25896514,0.058350514,9.08E-06,0.144598132,0.373332148,1.295588639,1.155575088,1.452566727,3.99E-05,SUPT4H1
ieu-b-85,Prostate cancer || id:ieu-b-85,CASP8_Colon_Transverse,Wald ratio,1,0.157895318,0.030180457,1.68E-07,0.098741622,0.217049014,1.171043601,1.10378107,1.242404996,1.64E-06,CASP8
ieu-b-85,Prostate cancer || id:ieu-b-85,BRI3_Artery_Tibial,Wald ratio,1,-0.201462001,0.026048278,1.04E-14,-0.252516626,-0.150407375,0.817534643,0.776843297,0.860357417,2.58E-13,BRI3
ieu-b-85,Prostate cancer || id:ieu-b-85,CREB3L4_Artery_Tibial,Wald ratio,1,0.082856906,0.022857078,0.000288961,0.038057034,0.127656778,1.086386342,1.038790478,1.13616298,0.00098736,CREB3L4
ieu-b-85,Prostate cancer || id:ieu-b-85,TOM1L2_Ovary,Wald ratio,1,-0.096515303,0.021332223,6.06E-06,-0.138326461,-0.054704145,0.907996002,0.870814358,0.946765211,3.18E-05,TOM1L2
ieu-b-85,Prostate cancer || id:ieu-b-85,PDLIM5_Skin_Sun_Exposed_Lower_leg,Wald ratio,1,0.309506859,0.040392412,1.82E-14,0.230337731,0.388675987,1.362752919,1.25902515,1.475026546,4.14E-13,PDLIM5
ieu-b-85,Prostate cancer || id:ieu-b-85,MPHOSPH6_Heart_Left_Ventricle,Wald ratio,1,0.069747197,0.015749367,9.49E-06,0.038878437,0.100615956,1.072237082,1.039644094,1.105851864,4.09E-05,MPHOSPH6
ieu-b-85,Prostate cancer || id:ieu-b-85,GCAT_Breast_Mammary_Tissue,Wald ratio,1,-0.079743644,0.032338436,0.013666602,-0.14312698,-0.016360309,0.923353023,0.866644016,0.983772794,0.032104732,GCAT
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Colon_Sigmoid,Wald ratio,1,0.022234759,0.009209173,0.015760525,0.004184781,0.040284738,1.022483794,1.004193549,1.041107174,0.034495929,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,WTAP_Testis,Wald ratio,1,-0.141647725,0.027840738,3.62E-07,-0.196215572,-0.087079878,0.867926951,0.821835051,0.916603876,2.84E-06,WTAP
ieu-b-85,Prostate cancer || id:ieu-b-85,PDLIM5_Cells_Cultured_fibroblasts,Wald ratio,1,0.175192104,0.019823718,9.79E-19,0.136337618,0.214046591,1.191475082,1.146068761,1.238680364,3.56E-17,PDLIM5
ieu-b-85,Prostate cancer || id:ieu-b-85,GRHL1_Esophagus_Mucosa,Wald ratio,1,0.402776057,0.064857273,5.29E-10,0.275655802,0.529896311,1.495971841,1.317394342,1.698756157,7.69E-09,GRHL1
ieu-b-85,Prostate cancer || id:ieu-b-85,PFKM_Muscle_Skeletal,Wald ratio,1,-0.281997094,0.069343548,4.77E-05,-0.417910448,-0.146083741,0.754275876,0.658421189,0.864085341,0.000178022,PFKM
ieu-b-85,Prostate cancer || id:ieu-b-85,WDPCP_Thyroid,Wald ratio,1,0.2894876,0.031524996,4.20E-20,0.227698607,0.351276593,1.335742878,1.255706808,1.420880277,1.70E-18,WDPCP
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Cells_EBV-transformed_lymphocytes,Wald ratio,1,0.03022378,0.012518058,0.015760525,0.005688386,0.054759174,1.030685155,1.005704596,1.056286203,0.034495929,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,PDLIM5_Brain_Caudate_basal_ganglia,Wald ratio,1,0.353942445,0.04619151,1.82E-14,0.263407086,0.444477805,1.424673188,1.301356375,1.559675528,4.14E-13,PDLIM5
ieu-b-85,Prostate cancer || id:ieu-b-85,WDPCP_Esophagus_Muscularis,Wald ratio,1,0.298532644,0.037023672,7.43E-16,0.225966248,0.371099041,1.347879537,1.253533355,1.449326609,2.38E-14,WDPCP
ieu-b-85,Prostate cancer || id:ieu-b-85,NSUN4_Heart_Left_Ventricle,Wald ratio,1,-0.111280655,0.024729034,6.80E-06,-0.159749562,-0.062811747,0.894687615,0.852357225,0.939120249,3.46E-05,NSUN4
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Skin_Sun_Exposed_Lower_leg,Wald ratio,1,0.02302596,0.009227009,0.012578135,0.004941022,0.041110899,1.023293104,1.004953249,1.041967652,0.030346629,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,TOM1L2_Nerve_Tibial,Wald ratio,1,-0.177831855,0.04738283,0.000174671,-0.270702202,-0.084961509,0.837083163,0.762843636,0.91854764,0.000620166,TOM1L2
ieu-b-85,Prostate cancer || id:ieu-b-85,SUPT4H1_Colon_Transverse,Wald ratio,1,0.113056172,0.025419482,8.68E-06,0.063233988,0.162878357,1.119694827,1.065276071,1.17689352,3.91E-05,SUPT4H1
ieu-b-85,Prostate cancer || id:ieu-b-85,SEC61A2_Brain_Putamen_basal_ganglia,Wald ratio,1,-0.099332761,0.032568118,0.002288414,-0.163166272,-0.035499249,0.905441363,0.849449937,0.965123459,0.006581454,SEC61A2
ieu-b-85,Prostate cancer || id:ieu-b-85,SEC61A2_Adrenal_Gland,Wald ratio,1,-0.073620084,0.024540028,0.002699796,-0.121718538,-0.025521629,0.929024579,0.885397539,0.974801295,0.007604077,SEC61A2
ieu-b-85,Prostate cancer || id:ieu-b-85,NSUN4_Adipose_Visceral_Omentum,Wald ratio,1,-0.190066937,0.042777213,8.86E-06,-0.273910275,-0.106223598,0.826903782,0.760400299,0.899223561,3.94E-05,NSUN4
ieu-b-85,Prostate cancer || id:ieu-b-85,PDLIM5_Artery_Tibial,Wald ratio,1,0.434457438,0.054392168,1.38E-15,0.32784879,0.541066086,1.544125048,1.38797908,1.717837249,4.17E-14,PDLIM5
ieu-b-85,Prostate cancer || id:ieu-b-85,TOM1L2_Cells_Cultured_fibroblasts,Wald ratio,1,-0.224557748,0.057723308,0.000100144,-0.337695432,-0.111420064,0.798869442,0.713412537,0.894562897,0.000365072,TOM1L2
ieu-b-85,Prostate cancer || id:ieu-b-85,MPHOSPH6_Adipose_Visceral_Omentum,Wald ratio,1,0.172047234,0.038849375,9.49E-06,0.095902458,0.24819201,1.187733933,1.100651699,1.281706009,4.09E-05,MPHOSPH6
ieu-b-85,Prostate cancer || id:ieu-b-85,MPHOSPH6_Artery_Tibial,Wald ratio,1,0.113455089,0.025007502,5.71E-06,0.064440385,0.162469794,1.120141581,1.066561993,1.176412783,3.02E-05,MPHOSPH6
ieu-b-85,Prostate cancer || id:ieu-b-85,WTAP_Esophagus_Mucosa,Wald ratio,1,-0.13356245,0.026251584,3.62E-07,-0.185015556,-0.082109345,0.874972825,0.831091356,0.921171228,2.84E-06,WTAP
ieu-b-85,Prostate cancer || id:ieu-b-85,GGCX_Whole_Blood,Wald ratio,1,-0.185285674,0.01831986,4.79E-24,-0.2211926,-0.149378748,0.830866893,0.801562285,0.861242859,4.57E-22,GGCX
ieu-b-85,Prostate cancer || id:ieu-b-85,GCAT_Esophagus_Muscularis,Wald ratio,1,-0.068259592,0.026578956,0.010223352,-0.120354346,-0.016164838,0.934017979,0.886606216,0.983965112,0.02585488,GCAT
ieu-b-85,Prostate cancer || id:ieu-b-85,CASP8_Adipose_Subcutaneous,Wald ratio,1,0.073232808,0.014063443,1.92E-07,0.045668459,0.100797157,1.075981005,1.046727321,1.106052264,1.64E-06,CASP8
ieu-b-85,Prostate cancer || id:ieu-b-85,TSPO_Thyroid,Wald ratio,1,-0.209185535,0.036481336,9.81E-09,-0.280688954,-0.137682116,0.811244708,0.755263221,0.871375644,1.23E-07,TSPO
ieu-b-85,Prostate cancer || id:ieu-b-85,SUPT4H1_Colon_Sigmoid,Wald ratio,1,0.179374609,0.040330479,8.68E-06,0.100326869,0.258422348,1.196468868,1.105532223,1.294885596,3.91E-05,SUPT4H1
ieu-b-85,Prostate cancer || id:ieu-b-85,CREB3L4_Spleen,Wald ratio,1,0.07974298,0.027636556,0.003908959,0.02557533,0.13391063,1.083008677,1.025905185,1.14329064,0.010732407,CREB3L4
ieu-b-85,Prostate cancer || id:ieu-b-85,UQCC1_Stomach,Wald ratio,1,0.149146324,0.030947862,1.44E-06,0.088488514,0.209804134,1.160842836,1.092521704,1.233436448,9.24E-06,UQCC1
ieu-b-85,Prostate cancer || id:ieu-b-85,VAMP8_Adipose_Visceral_Omentum,Wald ratio,1,-0.175886642,0.042426989,3.39E-05,-0.259043539,-0.092729744,0.838713053,0.771789419,0.911439789,0.000130522,VAMP8
ieu-b-85,Prostate cancer || id:ieu-b-85,BRI3_Brain_Cerebellum,Wald ratio,1,-0.203890834,0.026522385,1.50E-14,-0.255874708,-0.151906959,0.815551397,0.774238968,0.859068205,3.56E-13,BRI3
ieu-b-85,Prostate cancer || id:ieu-b-85,GTF2A2_Heart_Atrial_Appendage,Wald ratio,1,0.129281431,0.033743267,0.000127455,0.063144629,0.195418234,1.138010351,1.065180884,1.215819377,0.000460019,GTF2A2
ieu-b-85,Prostate cancer || id:ieu-b-85,WDPCP_Spleen,Wald ratio,1,0.19665371,0.025123161,4.97E-15,0.147412314,0.245895106,1.217322422,1.158831668,1.278765432,1.43E-13,WDPCP
ieu-b-85,Prostate cancer || id:ieu-b-85,WTAP_Stomach,Wald ratio,1,-0.150633033,0.030968001,1.15E-06,-0.211330315,-0.08993575,0.860163293,0.80950663,0.913989907,7.69E-06,WTAP
ieu-b-85,Prostate cancer || id:ieu-b-85,SEC61A2_Cells_Cultured_fibroblasts,Wald ratio,1,-0.089923081,0.037352664,0.016066236,-0.163134304,-0.016711859,0.914001486,0.849477093,0.98342701,0.034954485,SEC61A2
ieu-b-85,Prostate cancer || id:ieu-b-85,GTF2A2_Whole_Blood,Wald ratio,1,-0.107290608,0.037481435,0.004203133,-0.18075422,-0.033826995,0.898264593,0.834640471,0.966738741,0.011482242,GTF2A2
ieu-b-85,Prostate cancer || id:ieu-b-85,BRI3_Muscle_Skeletal,Wald ratio,1,-0.324030411,0.041623419,6.98E-15,-0.405612312,-0.242448511,0.723228248,0.666568538,0.78470415,1.86E-13,BRI3
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Brain_Anterior_cingulate_cortex_BA24,Wald ratio,1,0.03243492,0.011453581,0.004627834,0.009985901,0.054883939,1.032966665,1.010035926,1.056417998,0.012384203,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,UQCC1_Pancreas,Wald ratio,1,0.157196178,0.031748982,7.37E-07,0.094968174,0.219424182,1.170225164,1.099623857,1.245359424,5.36E-06,UQCC1
ieu-b-85,Prostate cancer || id:ieu-b-85,CREB3L4_Heart_Left_Ventricle,Wald ratio,1,0.208117691,0.044046072,2.30E-06,0.12178739,0.294447993,1.231358081,1.12951393,1.342385148,1.41E-05,CREB3L4
ieu-b-85,Prostate cancer || id:ieu-b-85,MPHOSPH6_Thyroid,Wald ratio,1,0.069913571,0.015786935,9.49E-06,0.038971178,0.100855964,1.072415489,1.039740515,1.10611731,4.09E-05,MPHOSPH6
ieu-b-85,Prostate cancer || id:ieu-b-85,MPHOSPH6_Cells_Cultured_fibroblasts,Wald ratio,1,-0.325074395,0.073586492,9.98E-06,-0.46930392,-0.18084487,0.722473603,0.625437471,0.834564815,4.20E-05,MPHOSPH6
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Ovary,Wald ratio,1,0.022851296,0.009464529,0.015760525,0.004300819,0.041401774,1.023114387,1.00431008,1.042270778,0.034495929,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,WDPCP_Stomach,Wald ratio,1,0.118873027,0.028135628,2.39E-05,0.063727197,0.174018858,1.126226909,1.065801605,1.190078008,9.54E-05,WDPCP
ieu-b-85,Prostate cancer || id:ieu-b-85,WTAP_Artery_Aorta,Wald ratio,1,-0.17423628,0.035820492,1.15E-06,-0.244444444,-0.104028116,0.840098376,0.783139495,0.901199959,7.69E-06,WTAP
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Pancreas,Wald ratio,1,0.023748549,0.009836153,0.015760525,0.00446969,0.043027408,1.024032791,1.004479694,1.043966508,0.034495929,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,SLC39A13_Artery_Tibial,Wald ratio,1,-0.168286351,0.049968985,0.000757661,-0.266225561,-0.070347141,0.845111801,0.766266268,0.932070204,0.002443345,SLC39A13
ieu-b-85,Prostate cancer || id:ieu-b-85,NOSIP_Esophagus_Mucosa,Wald ratio,1,0.259185486,0.056996808,5.43E-06,0.147471742,0.37089923,1.295874149,1.158900536,1.449037046,2.93E-05,NOSIP
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Brain_Cortex,Wald ratio,1,0.021387472,0.008858244,0.015760525,0.004025314,0.038749631,1.021617824,1.004033426,1.03951019,0.034495929,SETD9
